150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
150
146
149
145
150
149
149
149
150
149
150
150
149
150
149
150
149
149
150
149
150
149
149
149
149
149
149
149
146
149
150
150
150
150
149
149
149
148
149
149
150
150
149
150
150
150
149
149
149
150
149
145
149
144
146
145
143
150
144
145
144
145
146
145
149
148
145
146
139
144
149
144
149
143
149
144
144
149
149
146
144
144
140
145
149
148
144
145
146
149
145
145
145
149
144
145
145
149
145
145
149
