epoch,accuracy,loss
0,0.6466666666666666,1.0479451290766397
1,0.6533333333333333,1.0356028906504313
2,0.78,1.0232426881790162
3,0.7666666666666667,1.0134766085942586
4,0.7466666666666667,1.003074016571045
5,0.76,0.9930010120073954
6,0.7866666666666666,0.9855522378285726
7,0.7933333333333333,0.9750340310732524
8,0.82,0.9656813295682272
9,0.78,0.9575457882881164
10,0.8066666666666666,0.9483197649319967
11,0.8466666666666667,0.9386520393689474
12,0.8,0.9304408407211304
13,0.84,0.9226882195472718
14,0.7666666666666667,0.9151739915211995
15,0.8333333333333334,0.906667902469635
16,0.8333333333333334,0.8986253070831299
17,0.7933333333333333,0.8927796649932861
18,0.8266666666666667,0.8834176357587179
19,0.8,0.8777000530560811
20,0.8266666666666667,0.8694197495778402
21,0.82,0.8628731155395508
22,0.8533333333333334,0.8544801719983419
23,0.8,0.8481867845853169
24,0.8266666666666667,0.839809935092926
25,0.7866666666666666,0.834752820332845
26,0.84,0.8304734142621358
27,0.8266666666666667,0.8197965391476949
28,0.8133333333333334,0.8154615632692973
29,0.8466666666666667,0.8077797691027323
30,0.8066666666666666,0.8029547468821208
31,0.8466666666666667,0.7942311223347982
32,0.8266666666666667,0.7928140004475911
33,0.78,0.78520072778066
34,0.8533333333333334,0.7770242953300476
35,0.8466666666666667,0.7707229208946228
36,0.8,0.767850395043691
37,0.8133333333333334,0.7645344424247742
38,0.84,0.7551115417480468
39,0.84,0.7490759913126628
40,0.84,0.7452714347839355
41,0.8466666666666667,0.7391179410616556
42,0.8466666666666667,0.7333324901262919
43,0.8466666666666667,0.729048535823822
44,0.8333333333333334,0.7234796524047852
45,0.8466666666666667,0.7181265346209208
46,0.8466666666666667,0.7150634709993998
47,0.8333333333333334,0.7082225195566814
48,0.86,0.7047460142771403
49,0.84,0.6983014591534933
50,0.86,0.6952528794606526
51,0.8466666666666667,0.6927409760157267
52,0.8733333333333333,0.6863861497243245
53,0.8733333333333333,0.6813941597938538
54,0.8533333333333334,0.6781932926177978
55,0.86,0.6742341542243957
56,0.84,0.6696880714098612
57,0.8266666666666667,0.6643884309132894
58,0.8533333333333334,0.6607531905174255
59,0.88,0.6564366873105367
60,0.8533333333333334,0.6530103850364685
61,0.86,0.6482968235015869
62,0.8533333333333334,0.6450736514727274
63,0.8466666666666667,0.6413208262125651
64,0.86,0.6391512084007264
65,0.8466666666666667,0.636456352074941
66,0.8666666666666667,0.6300784468650817
67,0.8466666666666667,0.6289541220664978
68,0.86,0.6259031319618225
69,0.8533333333333334,0.6216081770261129
70,0.8666666666666667,0.6169045281410217
71,0.8533333333333334,0.6148010158538818
72,0.8733333333333333,0.6105792601903279
73,0.86,0.6066581169764201
74,0.8666666666666667,0.6030926124254863
75,0.86,0.5995774992307027
76,0.8666666666666667,0.5976660831769307
77,0.88,0.5932798131306967
78,0.8666666666666667,0.5899787179629008
79,0.8466666666666667,0.591300618648529
80,0.88,0.5838298439979553
81,0.8733333333333333,0.5814401714007059
82,0.8666666666666667,0.5801400566101074
83,0.88,0.5766990518569947
84,0.88,0.5728853368759155
85,0.8666666666666667,0.5720075360933939
86,0.8733333333333333,0.5680388792355855
87,0.86,0.5671853137016296
88,0.8733333333333333,0.5624279634157816
89,0.8733333333333333,0.5593482319513957
90,0.8733333333333333,0.5568174886703491
91,0.8733333333333333,0.5541350487867991
92,0.86,0.5523478515942891
93,0.8866666666666667,0.5509056194623312
94,0.88,0.5464843173821767
95,0.88,0.5445696580410003
96,0.88,0.5419526394208273
97,0.88,0.5399534245332082
98,0.88,0.5372887563705444
99,0.8733333333333333,0.5351355385780334
100,0.8933333333333333,0.5327807720502218
101,0.8733333333333333,0.530991899172465
102,0.88,0.5277934086322784
103,0.88,0.5273657123247782
