52
52
50
50
53
54
51
50
49
52
53
53
52
48
54
51
51
51
55
52
54
51
49
51
53
53
53
51
53
52
51
53
51
51
52
52
52
52
50
51
50
51
51
51
53
50
53
50
53
52
59
58
59
58
59
57
57
56
59
57
58
57
59
58
55
59
57
58
60
59
56
58
59
58
59
59
59
58
58
57
59
58
57
56
56
58
59
59
57
58
57
58
59
56
57
57
57
58
56
58
57
55
58
55
56
58
55
58
58
57
56
58
58
56
56
57
56
57
60
59
57
55
59
58
56
57
57
55
56
59
59
58
56
58
57
59
55
55
55
58
56
58
55
56
57
57
58
57
55
56
