62
61
60
61
62
62
61
62
61
60
62
62
61
59
62
62
64
62
63
62
62
62
59
63
62
60
63
62
61
61
62
63
61
63
60
61
61
60
61
62
61
61
60
63
63
61
62
60
62
61
66
67
66
66
67
66
66
65
66
63
66
66
68
67
65
66
63
66
67
66
63
66
67
67
66
66
67
67
67
66
66
66
66
67
63
63
67
67
65
66
66
67
66
66
67
66
66
66
64
67
66
67
72
67
68
72
65
71
71
67
67
71
70
68
66
65
67
67
72
71
68
65
71
69
68
71
68
63
68
69
71
68
68
67
68
72
66
67
64
68
68
67
67
68
66
69
70
67
65
65
