epoch,accuracy,loss
0,0.31333333333333335,1.1074413585662841
1,0.32666666666666666,1.105488657951355
2,0.3333333333333333,1.1035697952906292
3,0.3333333333333333,1.1016288550694784
4,0.3333333333333333,1.099715820948283
5,0.3333333333333333,1.0978455448150635
6,0.34,1.0959989404678345
7,0.34,1.094134947458903
8,0.3466666666666667,1.0922821251551311
9,0.3466666666666667,1.0904553683598837
10,0.3466666666666667,1.088603598276774
11,0.35333333333333333,1.0867833264668783
12,0.36,1.084968180656433
13,0.38,1.0831484190622966
14,0.38666666666666666,1.0813632678985596
15,0.3933333333333333,1.0795330381393433
16,0.4066666666666667,1.0777167797088623
17,0.4266666666666667,1.0759292141596477
18,0.4533333333333333,1.0741402006149292
19,0.49333333333333335,1.0723474597930909
20,0.5066666666666667,1.0705723841985066
21,0.5066666666666667,1.0688198137283325
22,0.5266666666666666,1.0671272007624308
23,0.56,1.0653716389338175
24,0.56,1.0636490456263223
25,0.5733333333333334,1.0619716882705688
26,0.58,1.060247311592102
27,0.5933333333333334,1.0585658073425293
28,0.6,1.056895546913147
29,0.6133333333333333,1.0552275546391805
30,0.6133333333333333,1.0535650714238485
31,0.62,1.0519456593195597
32,0.6266666666666667,1.0502814547220867
33,0.6333333333333333,1.048628306388855
34,0.6333333333333333,1.047017027537028
35,0.64,1.0453575213750204
36,0.6466666666666666,1.043719277381897
37,0.6466666666666666,1.042124563852946
38,0.6533333333333333,1.0405282831192018
39,0.6666666666666666,1.0389220714569092
40,0.6666666666666666,1.0373025560379028
41,0.6666666666666666,1.0357027626037598
42,0.66,1.0341055218378703
43,0.6533333333333333,1.0325124279658
44,0.66,1.030936106046041
45,0.66,1.0293893432617187
46,0.66,1.0278698444366454
47,0.66,1.0262929566701253
48,0.66,1.024755703608195
49,0.66,1.0231340058644613
50,0.6533333333333333,1.0215051730473836
51,0.6533333333333333,1.019863667488098
52,0.66,1.0181910053888956
53,0.66,1.0165136448542278
54,0.66,1.0148295068740845
55,0.6533333333333333,1.0130906597773235
56,0.6533333333333333,1.0113986325263977
57,0.6533333333333333,1.00970600605011
58,0.6533333333333333,1.0080111106236775
59,0.6533333333333333,1.0063256700833638
60,0.6533333333333333,1.0046183776855468
61,0.6466666666666666,1.0029556314150492
62,0.6533333333333333,1.0012366978327434
63,0.66,0.9995676517486572
64,0.6666666666666666,0.9979160698254903
65,0.6666666666666666,0.9962217084566752
66,0.6666666666666666,0.9945867013931274
67,0.6666666666666666,0.9929206053415934
68,0.6666666666666666,0.9912525701522827
69,0.66,0.9895865623156229
70,0.6533333333333333,0.9878705747922262
71,0.66,0.9862008905410766
72,0.66,0.9845194848378499
73,0.66,0.9828944396972656
74,0.6666666666666666,0.9811901434262593
75,0.6733333333333333,0.9795056645075481
76,0.6733333333333333,0.9778689940770467
77,0.6666666666666666,0.9762144088745117
78,0.6666666666666666,0.974566155274709
79,0.66,0.972900796731313
80,0.66,0.9712216297785441
81,0.66,0.969548450311025
82,0.66,0.967857677936554
83,0.66,0.9662011742591858
84,0.66,0.9645193441708882
85,0.66,0.9628638060887654
86,0.6666666666666666,0.9612270013491313
87,0.66,0.9595592157046
88,0.6733333333333333,0.957885491847992
89,0.6733333333333333,0.9562108826637268
90,0.6733333333333333,0.9545555345217387
91,0.6733333333333333,0.9528561568260193
92,0.6733333333333333,0.9511989450454712
93,0.6666666666666666,0.9495583709081014
94,0.6666666666666666,0.9478694796562195
95,0.68,0.946204023361206
96,0.68,0.9445118347803751
97,0.6866666666666666,0.9428349828720093
98,0.6866666666666666,0.9411645595232646
99,0.6866666666666666,0.9394763930638631
100,0.68,0.9377514290809631
101,0.68,0.9360566194852193
102,0.68,0.9343778745333353
103,0.6666666666666666,0.932702918847402
104,0.6666666666666666,0.9310299785931905
105,0.6666666666666666,0.92928094069163
106,0.6733333333333333,0.9275957147280375
107,0.6666666666666666,0.925893850326538
108,0.6666666666666666,0.9242026034990947
109,0.6666666666666666,0.9225375731786092
110,0.6666666666666666,0.9208784953753153
111,0.6733333333333333,0.9191865189870199
112,0.6666666666666666,0.9174918405214946
113,0.6666666666666666,0.9158174165089925
114,0.6733333333333333,0.914085324605306
115,0.6666666666666666,0.912403093179067
116,0.6666666666666666,0.9107304000854493
117,0.6666666666666666,0.9090226117769877
118,0.6733333333333333,0.9073579247792561
119,0.6733333333333333,0.9056474057833354
120,0.6533333333333333,0.9039575084050496
121,0.6533333333333333,0.902279397646586
122,0.6533333333333333,0.9005587418874105
123,0.6533333333333333,0.8988826139767965
124,0.6533333333333333,0.8971906805038452
125,0.6533333333333333,0.8954996236165365
126,0.6466666666666666,0.8937852946917216
127,0.6533333333333333,0.8921309558550516
128,0.6466666666666666,0.8904662823677063
129,0.6466666666666666,0.8887852136294047
130,0.64,0.887106196085612
131,0.6333333333333333,0.8854245972633362
132,0.6466666666666666,0.8837366112073263
133,0.6466666666666666,0.8820610658327739
134,0.6333333333333333,0.880361438592275
135,0.6333333333333333,0.8786567584673564
136,0.6333333333333333,0.8769479910532634
137,0.6333333333333333,0.8752321346600851
138,0.64,0.8734908326466878
139,0.64,0.8717417923609415
140,0.64,0.8700191275278727
141,0.64,0.8682866406440735
142,0.6466666666666666,0.8665652473767599
143,0.6466666666666666,0.8648505997657776
144,0.6466666666666666,0.8631614327430726
145,0.6466666666666666,0.8614664983749389
146,0.6466666666666666,0.8597666319211325
147,0.6533333333333333,0.8580759819348653
148,0.6533333333333333,0.8563450582822164
149,0.6533333333333333,0.8546344892183939
150,0.6533333333333333,0.8529525017738342
151,0.6533333333333333,0.8512421003977457
152,0.66,0.8495300952593485
153,0.66,0.8478076386451722
154,0.66,0.8461227003733317
155,0.66,0.8444188833236694
156,0.66,0.8427088530858358
157,0.66,0.8409961096445719
158,0.66,0.8393035515149434
159,0.66,0.8375812665621439
160,0.66,0.8358952045440674
161,0.66,0.8341775298118591
162,0.6533333333333333,0.8324758132298787
163,0.6533333333333333,0.8307751218477885
164,0.6466666666666666,0.8290769171714782
165,0.6466666666666666,0.8273514294624329
166,0.6533333333333333,0.8256636532147725
167,0.6533333333333333,0.8239797568321228
168,0.66,0.8223008640607198
169,0.66,0.8206307458877563
170,0.66,0.8189569695790608
171,0.66,0.8173058485984802
172,0.66,0.8156424593925476
173,0.66,0.8139881912867228
174,0.66,0.8123088637987773
175,0.66,0.8106224060058593
176,0.6533333333333333,0.80896022717158
177,0.6533333333333333,0.8073139866193135
178,0.6533333333333333,0.8056743836402893
179,0.6533333333333333,0.804036861260732
180,0.6533333333333333,0.8023978320757548
181,0.6533333333333333,0.8007662185033162
182,0.66,0.7991491190592448
183,0.6533333333333333,0.7975242217381795
184,0.66,0.7958857623736063
185,0.66,0.7942515969276428
186,0.66,0.7926337051391602
187,0.66,0.7910363101959228
188,0.66,0.7894549345970154
189,0.66,0.7878094355265299
190,0.66,0.786219277381897
191,0.6666666666666666,0.7846113244692484
192,0.6666666666666666,0.7830077727635701
193,0.6666666666666666,0.781426014105479
194,0.6666666666666666,0.7798927410443623
195,0.6666666666666666,0.7782495975494385
196,0.6666666666666666,0.7766804504394531
197,0.6666666666666666,0.7751393127441406
198,0.6733333333333333,0.7735754640897116
199,0.6733333333333333,0.7720086248715718
200,0.6733333333333333,0.7704382697741191
201,0.6733333333333333,0.7688833634058635
202,0.6733333333333333,0.7673214443524679
203,0.6733333333333333,0.7658142240842184
204,0.6733333333333333,0.7642312709490459
205,0.6733333333333333,0.7626874669392903
206,0.6733333333333333,0.7611563523610433
207,0.68,0.7596189777056376
208,0.68,0.7580746499697367
209,0.68,0.7565736905733744
210,0.68,0.7550185863176981
211,0.68,0.7535027400652567
212,0.68,0.7519966244697571
213,0.68,0.7505004493395487
214,0.68,0.7489808360735576
215,0.68,0.7474951179822286
216,0.68,0.7459964895248413
217,0.68,0.7445294181505839
218,0.68,0.7430561073621114
219,0.68,0.7415733051300049
220,0.6866666666666666,0.7401037844022115
221,0.6933333333333334,0.738639288743337
222,0.6866666666666666,0.7371839133898417
223,0.6866666666666666,0.7357388806343078
224,0.6933333333333334,0.7343055359522501
225,0.7,0.7328178691864013
226,0.7,0.7313939110438029
227,0.7,0.7299488727251688
228,0.7,0.7284920732180278
229,0.7,0.7270741057395935
230,0.7,0.7256397263209025
231,0.7,0.7242265224456788
232,0.7,0.7227995769182841
233,0.7,0.721357634862264
234,0.7,0.7199417400360107
235,0.7,0.718538564046224
236,0.7133333333333334,0.7171479932467143
237,0.7133333333333334,0.7157594768206278
238,0.7133333333333334,0.7143688853581747
239,0.7133333333333334,0.7130094687143962
240,0.7133333333333334,0.7116400265693664
241,0.72,0.7102570255597432
242,0.72,0.7088872035344441
243,0.72,0.7075407242774964
244,0.72,0.7061584671338399
245,0.72,0.7047934214274089
246,0.7266666666666667,0.7034626642862956
247,0.7266666666666667,0.7021178038914998
248,0.7333333333333333,0.7007876745859782
249,0.7333333333333333,0.6994495542844137
250,0.7333333333333333,0.6980930852890015
251,0.7333333333333333,0.6967893346150716
252,0.74,0.695478531519572
253,0.74,0.6941562501589457
254,0.74,0.6928384478886922
255,0.74,0.6915339374542236
256,0.74,0.6902401455243429
257,0.7466666666666667,0.6889331976572672
258,0.7466666666666667,0.6876201780637106
259,0.7466666666666667,0.6863500253359477
260,0.7533333333333333,0.6850578713417054
261,0.7533333333333333,0.6838020785649618
262,0.7533333333333333,0.6825364414850871
263,0.7666666666666667,0.6812783511479695
264,0.7666666666666667,0.6800087960561116
265,0.7666666666666667,0.6787471866607666
266,0.7666666666666667,0.6775114059448242
267,0.7666666666666667,0.676239615281423
268,0.7733333333333333,0.6750370287895202
269,0.78,0.6737817080815633
270,0.78,0.6725518202781677
271,0.78,0.6713010843594869
272,0.7866666666666666,0.6700880408287049
273,0.8,0.668867769241333
274,0.8,0.6676610215504964
275,0.8,0.6664508859316508
276,0.8,0.6652729932467143
277,0.8,0.6640905785560608
278,0.8,0.6629122002919515
279,0.8,0.6617118223508199
280,0.8066666666666666,0.6605229655901591
281,0.8066666666666666,0.6593498190244039
282,0.8133333333333334,0.6581685860951741
283,0.82,0.6570196517308553
284,0.8266666666666667,0.6558579007784525
285,0.84,0.6547140471140543
286,0.84,0.6535734065373738
287,0.8466666666666667,0.6524449833234152
288,0.8466666666666667,0.6513065187136332
289,0.8466666666666667,0.6501991502443949
290,0.84,0.6490477085113525
291,0.84,0.6479350765546162
292,0.8466666666666667,0.6468324907620748
293,0.8466666666666667,0.645726683139801
294,0.8533333333333334,0.6446060585975647
295,0.86,0.6435100650787353
296,0.86,0.6424181914329529
297,0.8466666666666667,0.6413381751378378
298,0.8533333333333334,0.6402410260836283
299,0.8533333333333334,0.6391375716527303
300,0.8533333333333334,0.6380651068687438
301,0.8533333333333334,0.6370002396901449
302,0.8533333333333334,0.6359502569834391
303,0.8533333333333334,0.6348701413472494
304,0.8533333333333334,0.6338115986188253
305,0.8533333333333334,0.6327553971608479
306,0.86,0.6317067686716715
307,0.86,0.6306716163953145
308,0.86,0.6296558332443237
309,0.86,0.6285935711860656
310,0.8666666666666667,0.6275639351209005
311,0.8666666666666667,0.6264997625350952
312,0.8666666666666667,0.6254752310117085
313,0.8666666666666667,0.6244359358151754
314,0.8666666666666667,0.6234390123685201
315,0.8666666666666667,0.6224003465970357
316,0.8666666666666667,0.6213884075482686
317,0.8733333333333333,0.6203879261016846
318,0.8733333333333333,0.6194048817952474
319,0.8733333333333333,0.618414064248403
320,0.8733333333333333,0.6174109864234925
321,0.8733333333333333,0.6164338024457295
322,0.8733333333333333,0.6154756410916646
323,0.8733333333333333,0.6145014103253682
324,0.8666666666666667,0.6135556562741598
325,0.8666666666666667,0.6125834703445434
326,0.8666666666666667,0.6116386000315348
327,0.86,0.6106928372383118
328,0.86,0.6097335799535115
329,0.86,0.6087994972864786
330,0.86,0.6078841908772786
331,0.8666666666666667,0.6069360637664795
332,0.8666666666666667,0.6059950971603394
333,0.8666666666666667,0.6050906682014465
334,0.8666666666666667,0.604143693447113
335,0.8666666666666667,0.6032354259490966
336,0.8666666666666667,0.6023184752464295
337,0.8666666666666667,0.6014079431692759
338,0.8666666666666667,0.6004974500338236
339,0.8666666666666667,0.5995991325378418
340,0.8666666666666667,0.5986938071250916
341,0.8666666666666667,0.5977964083353678
342,0.86,0.5969062145551046
343,0.86,0.5960396281878153
344,0.86,0.5951594400405884
345,0.86,0.5942835720380147
346,0.8666666666666667,0.593393239180247
347,0.8666666666666667,0.5925301543871562
348,0.8666666666666667,0.5916667286554972
349,0.8666666666666667,0.5907991941769918
350,0.8666666666666667,0.5899521541595459
351,0.8666666666666667,0.5890895851453145
352,0.8666666666666667,0.588234273592631
353,0.8666666666666667,0.5873904498418172
354,0.8666666666666667,0.5865471172332763
355,0.8666666666666667,0.5857163770993551
356,0.86,0.5848911424477895
357,0.8666666666666667,0.5840488028526306
358,0.86,0.5832174277305603
359,0.86,0.5824059287707011
360,0.86,0.5815662598609924
361,0.8533333333333334,0.5807598996162414
362,0.8533333333333334,0.5799339413642883
363,0.8533333333333334,0.5791157297293346
364,0.8533333333333334,0.5783353575070699
365,0.8466666666666667,0.5774785097440084
366,0.8333333333333334,0.5766869227091471
367,0.8333333333333334,0.5758873724937439
368,0.8266666666666667,0.5750511666138967
369,0.82,0.5742427682876587
370,0.8333333333333334,0.5734442647298177
